Unnamed: 0,digit1,digit2,digit3,digit4,digit5,strings
116787,C,E,T,A,X,CETAX
116788,C,E,T,A,Y,CETAY
116789,C,E,T,A,Z,CETAZ
116790,C,E,T,B,A,CETBA
116805,C,E,T,C,A,CETCA
116820,C,E,T,D,A,CETDA
116850,C,E,T,F,A,CETFA
116865,C,E,T,J,A,CETJA
116880,C,E,T,K,A,CETKA
116895,C,E,T,Q,A,CETQA
116910,C,E,T,T,A,CETTA
116925,C,E,T,V,A,CETVA
116940,C,E,T,W,A,CETWA
116955,C,E,T,X,A,CETXA
116970,C,E,T,Y,A,CETYA
116985,C,E,T,Z,A,CETZA
117009,C,E,V,A,T,CEVAT
117135,C,E,V,T,A,CEVTA
117234,C,E,W,A,T,CEWAT
117360,C,E,W,T,A,CEWTA
117459,C,E,X,A,T,CEXAT
117585,C,E,X,T,A,CEXTA
117684,C,E,Y,A,T,CEYAT
117810,C,E,Y,T,A,CEYTA
117909,C,E,Z,A,T,CEZAT
118035,C,E,Z,T,A,CEZTA
118264,C,F,A,T,E,CFATE
119034,C,F,E,A,T,CFEAT
119160,C,F,E,T,A,CFETA
120154,C,F,T,A,E,CFTAE
121639,C,J,A,T,E,CJATE
122409,C,J,E,A,T,CJEAT
122535,C,J,E,T,A,CJETA
123529,C,J,T,A,E,CJTAE
125014,C,K,A,T,E,CKATE
125784,C,K,E,A,T,CKEAT
125910,C,K,E,T,A,CKETA
126904,C,K,T,A,E,CKTAE
128389,C,Q,A,T,E,CQATE
129159,C,Q,E,A,T,CQEAT
129285,C,Q,E,T,A,CQETA
130279,C,Q,T,A,E,CQTAE
135139,C,V,A,T,E,CVATE
135909,C,V,E,A,T,CVEAT
136035,C,V,E,T,A,CVETA
137029,C,V,T,A,E,CVTAE
138514,C,W,A,T,E,CWATE
139284,C,W,E,A,T,CWEAT
139410,C,W,E,T,A,CWETA
140404,C,W,T,A,E,CWTAE
141889,C,X,A,T,E,CXATE
142659,C,X,E,A,T,CXEAT
142785,C,X,E,T,A,CXETA
143779,C,X,T,A,E,CXTAE
145264,C,Y,A,T,E,CYATE
146034,C,Y,E,A,T,CYEAT
146160,C,Y,E,T,A,CYETA
147154,C,Y,T,A,E,CYTAE
148639,C,Z,A,T,E,CZATE
149409,C,Z,E,A,T,CZEAT
149535,C,Z,E,T,A,CZETA
150529,C,Z,T,A,E,CZTAE
155389,D,B,A,T,E,DBATE
156159,D,B,E,A,T,DBEAT
156285,D,B,E,T,A,DBETA
157279,D,B,T,A,E,DBTAE
158764,D,C,A,T,E,DCATE
159534,D,C,E,A,T,DCEAT
159660,D,C,E,T,A,DCETA
160654,D,C,T,A,E,DCTAE
162139,D,D,A,T,E,DDATE
162909,D,D,E,A,T,DDEAT
163035,D,D,E,T,A,DDETA
164029,D,D,T,A,E,DDTAE
165384,D,E,A,A,T,DEAAT
165399,D,E,A,B,T,DEABT
165414,D,E,A,C,T,DEACT
165429,D,E,A,D,T,DEADT
165459,D,E,A,F,T,DEAFT
165474,D,E,A,J,T,DEAJT
165489,D,E,A,K,T,DEAKT
165504,D,E,A,Q,T,DEAQT
165510,D,E,A,T,A,DEATA
165511,D,E,A,T,B,DEATB
165512,D,E,A,T,C,DEATC
165513,D,E,A,T,D,DEATD
165514,D,E,A,T,E,DEATE
165515,D,E,A,T,F,DEATF
165516,D,E,A,T,J,DEATJ
165517,D,E,A,T,K,DEATK
165518,D,E,A,T,Q,DEATQ
165519,D,E,A,T,T,DEATT
165520,D,E,A,T,V,DEATV
165521,D,E,A,T,W,DEATW
165522,D,E,A,T,X,DEATX
165523,D,E,A,T,Y,DEATY
165524,D,E,A,T,Z,DEATZ
165534,D,E,A,V,T,DEAVT
165549,D,E,A,W,T,DEAWT
165564,D,E,A,X,T,DEAXT
165579,D,E,A,Y,T,DEAYT
165594,D,E,A,Z,T,DEAZT
165609,D,E,B,A,T,DEBAT
165735,D,E,B,T,A,DEBTA
165834,D,E,C,A,T,DECAT
165960,D,E,C,T,A,DECTA
166059,D,E,D,A,T,DEDAT
166185,D,E,D,T,A,DEDTA
166284,D,E,E,A,T,DEEAT
166410,D,E,E,T,A,DEETA
166509,D,E,F,A,T,DEFAT
166635,D,E,F,T,A,DEFTA
166734,D,E,J,A,T,DEJAT
166860,D,E,J,T,A,DEJTA
166959,D,E,K,A,T,DEKAT
167085,D,E,K,T,A,DEKTA
167184,D,E,Q,A,T,DEQAT
167310,D,E,Q,T,A,DEQTA
167400,D,E,T,A,A,DETAA
167401,D,E,T,A,B,DETAB
167402,D,E,T,A,C,DETAC
167403,D,E,T,A,D,DETAD
167404,D,E,T,A,E,DETAE
167405,D,E,T,A,F,DETAF
167406,D,E,T,A,J,DETAJ
167407,D,E,T,A,K,DETAK
167408,D,E,T,A,Q,DETAQ
167409,D,E,T,A,T,DETAT
167410,D,E,T,A,V,DETAV
167411,D,E,T,A,W,DETAW
167412,D,E,T,A,X,DETAX
167413,D,E,T,A,Y,DETAY
167414,D,E,T,A,Z,DETAZ
167415,D,E,T,B,A,DETBA
167430,D,E,T,C,A,DETCA
167445,D,E,T,D,A,DETDA
167475,D,E,T,F,A,DETFA
167490,D,E,T,J,A,DETJA
167505,D,E,T,K,A,DETKA
167520,D,E,T,Q,A,DETQA
167535,D,E,T,T,A,DETTA
167550,D,E,T,V,A,DETVA
167565,D,E,T,W,A,DETWA
167580,D,E,T,X,A,DETXA
167595,D,E,T,Y,A,DETYA
167610,D,E,T,Z,A,DETZA
167634,D,E,V,A,T,DEVAT
167760,D,E,V,T,A,DEVTA
167859,D,E,W,A,T,DEWAT
167985,D,E,W,T,A,DEWTA
168084,D,E,X,A,T,DEXAT
168210,D,E,X,T,A,DEXTA
168309,D,E,Y,A,T,DEYAT
168435,D,E,Y,T,A,DEYTA
168534,D,E,Z,A,T,DEZAT
168660,D,E,Z,T,A,DEZTA
168889,D,F,A,T,E,DFATE
169659,D,F,E,A,T,DFEAT
169785,D,F,E,T,A,DFETA
170779,D,F,T,A,E,DFTAE
172264,D,J,A,T,E,DJATE
173034,D,J,E,A,T,DJEAT
173160,D,J,E,T,A,DJETA
174154,D,J,T,A,E,DJTAE
175639,D,K,A,T,E,DKATE
176409,D,K,E,A,T,DKEAT
176535,D,K,E,T,A,DKETA
177529,D,K,T,A,E,DKTAE
179014,D,Q,A,T,E,DQATE
179784,D,Q,E,A,T,DQEAT
179910,D,Q,E,T,A,DQETA
180904,D,Q,T,A,E,DQTAE
185764,D,V,A,T,E,DVATE
186534,D,V,E,A,T,DVEAT
186660,D,V,E,T,A,DVETA
187654,D,V,T,A,E,DVTAE
189139,D,W,A,T,E,DWATE
189909,D,W,E,A,T,DWEAT
190035,D,W,E,T,A,DWETA
191029,D,W,T,A,E,DWTAE
192514,D,X,A,T,E,DXATE
193284,D,X,E,A,T,DXEAT
193410,D,X,E,T,A,DXETA
194404,D,X,T,A,E,DXTAE
195889,D,Y,A,T,E,DYATE
196659,D,Y,E,A,T,DYEAT
196785,D,Y,E,T,A,DYETA
197779,D,Y,T,A,E,DYTAE
199264,D,Z,A,T,E,DZATE
200034,D,Z,E,A,T,DZEAT
200160,D,Z,E,T,A,DZETA
201154,D,Z,T,A,E,DZTAE
205884,E,B,A,A,T,EBAAT
205899,E,B,A,B,T,EBABT
205914,E,B,A,C,T,EBACT
205929,E,B,A,D,T,EBADT
205959,E,B,A,F,T,EBAFT
205974,E,B,A,J,T,EBAJT
205989,E,B,A,K,T,EBAKT
206004,E,B,A,Q,T,EBAQT
206010,E,B,A,T,A,EBATA
206011,E,B,A,T,B,EBATB
206012,E,B,A,T,C,EBATC
206013,E,B,A,T,D,EBATD
206014,E,B,A,T,E,EBATE
206015,E,B,A,T,F,EBATF
206016,E,B,A,T,J,EBATJ
206017,E,B,A,T,K,EBATK
206018,E,B,A,T,Q,EBATQ
206019,E,B,A,T,T,EBATT
206020,E,B,A,T,V,EBATV
206021,E,B,A,T,W,EBATW
206022,E,B,A,T,X,EBATX
206023,E,B,A,T,Y,EBATY
206024,E,B,A,T,Z,EBATZ
206034,E,B,A,V,T,EBAVT
206049,E,B,A,W,T,EBAWT
206064,E,B,A,X,T,EBAXT
206079,E,B,A,Y,T,EBAYT
206094,E,B,A,Z,T,EBAZT
206109,E,B,B,A,T,EBBAT
206235,E,B,B,T,A,EBBTA
206334,E,B,C,A,T,EBCAT
206460,E,B,C,T,A,EBCTA
206559,E,B,D,A,T,EBDAT
206685,E,B,D,T,A,EBDTA
206784,E,B,E,A,T,EBEAT
206910,E,B,E,T,A,EBETA
207009,E,B,F,A,T,EBFAT
207135,E,B,F,T,A,EBFTA
207234,E,B,J,A,T,EBJAT
207360,E,B,J,T,A,EBJTA
207459,E,B,K,A,T,EBKAT
207585,E,B,K,T,A,EBKTA
207684,E,B,Q,A,T,EBQAT
207810,E,B,Q,T,A,EBQTA
207900,E,B,T,A,A,EBTAA
207901,E,B,T,A,B,EBTAB
207902,E,B,T,A,C,EBTAC
207903,E,B,T,A,D,EBTAD
207904,E,B,T,A,E,EBTAE
207905,E,B,T,A,F,EBTAF
207906,E,B,T,A,J,EBTAJ
207907,E,B,T,A,K,EBTAK
207908,E,B,T,A,Q,EBTAQ
207909,E,B,T,A,T,EBTAT
207910,E,B,T,A,V,EBTAV
207911,E,B,T,A,W,EBTAW
207912,E,B,T,A,X,EBTAX
207913,E,B,T,A,Y,EBTAY
207914,E,B,T,A,Z,EBTAZ
207915,E,B,T,B,A,EBTBA
207930,E,B,T,C,A,EBTCA
207945,E,B,T,D,A,EBTDA
207975,E,B,T,F,A,EBTFA
207990,E,B,T,J,A,EBTJA
208005,E,B,T,K,A,EBTKA
208020,E,B,T,Q,A,EBTQA
208035,E,B,T,T,A,EBTTA
208050,E,B,T,V,A,EBTVA
208065,E,B,T,W,A,EBTWA
208080,E,B,T,X,A,EBTXA
208095,E,B,T,Y,A,EBTYA
208110,E,B,T,Z,A,EBTZA
208134,E,B,V,A,T,EBVAT
208260,E,B,V,T,A,EBVTA
208359,E,B,W,A,T,EBWAT
208485,E,B,W,T,A,EBWTA
208584,E,B,X,A,T,EBXAT
208710,E,B,X,T,A,EBXTA
208809,E,B,Y,A,T,EBYAT
208935,E,B,Y,T,A,EBYTA
209034,E,B,Z,A,T,EBZAT
209160,E,B,Z,T,A,EBZTA
209259,E,C,A,A,T,ECAAT
209274,E,C,A,B,T,ECABT
209289,E,C,A,C,T,ECACT
209304,E,C,A,D,T,ECADT
209334,E,C,A,F,T,ECAFT
209349,E,C,A,J,T,ECAJT
209364,E,C,A,K,T,ECAKT
209379,E,C,A,Q,T,ECAQT
209385,E,C,A,T,A,ECATA
209386,E,C,A,T,B,ECATB
209387,E,C,A,T,C,ECATC
209388,E,C,A,T,D,ECATD
209389,E,C,A,T,E,ECATE
209390,E,C,A,T,F,ECATF
209391,E,C,A,T,J,ECATJ
209392,E,C,A,T,K,ECATK
209393,E,C,A,T,Q,ECATQ
209394,E,C,A,T,T,ECATT
209395,E,C,A,T,V,ECATV
209396,E,C,A,T,W,ECATW
209397,E,C,A,T,X,ECATX
209398,E,C,A,T,Y,ECATY
209399,E,C,A,T,Z,ECATZ
209409,E,C,A,V,T,ECAVT
209424,E,C,A,W,T,ECAWT
209439,E,C,A,X,T,ECAXT
209454,E,C,A,Y,T,ECAYT
209469,E,C,A,Z,T,ECAZT
209484,E,C,B,A,T,ECBAT
209610,E,C,B,T,A,ECBTA
209709,E,C,C,A,T,ECCAT
209835,E,C,C,T,A,ECCTA
209934,E,C,D,A,T,ECDAT
210060,E,C,D,T,A,ECDTA
210159,E,C,E,A,T,ECEAT
210285,E,C,E,T,A,ECETA
210384,E,C,F,A,T,ECFAT
210510,E,C,F,T,A,ECFTA
210609,E,C,J,A,T,ECJAT
210735,E,C,J,T,A,ECJTA
210834,E,C,K,A,T,ECKAT
210960,E,C,K,T,A,ECKTA
211059,E,C,Q,A,T,ECQAT
211185,E,C,Q,T,A,ECQTA
211275,E,C,T,A,A,ECTAA
211276,E,C,T,A,B,ECTAB
211277,E,C,T,A,C,ECTAC
211278,E,C,T,A,D,ECTAD
211279,E,C,T,A,E,ECTAE
211280,E,C,T,A,F,ECTAF
211281,E,C,T,A,J,ECTAJ
211282,E,C,T,A,K,ECTAK
211283,E,C,T,A,Q,ECTAQ
211284,E,C,T,A,T,ECTAT
211285,E,C,T,A,V,ECTAV
211286,E,C,T,A,W,ECTAW
211287,E,C,T,A,X,ECTAX
211288,E,C,T,A,Y,ECTAY
211289,E,C,T,A,Z,ECTAZ
211290,E,C,T,B,A,ECTBA
211305,E,C,T,C,A,ECTCA
211320,E,C,T,D,A,ECTDA
211350,E,C,T,F,A,ECTFA
211365,E,C,T,J,A,ECTJA
211380,E,C,T,K,A,ECTKA
211395,E,C,T,Q,A,ECTQA
211410,E,C,T,T,A,ECTTA
211425,E,C,T,V,A,ECTVA
211440,E,C,T,W,A,ECTWA
211455,E,C,T,X,A,ECTXA
211470,E,C,T,Y,A,ECTYA
211485,E,C,T,Z,A,ECTZA
211509,E,C,V,A,T,ECVAT
211635,E,C,V,T,A,ECVTA
211734,E,C,W,A,T,ECWAT
211860,E,C,W,T,A,ECWTA
211959,E,C,X,A,T,ECXAT
212085,E,C,X,T,A,ECXTA
212184,E,C,Y,A,T,ECYAT
212310,E,C,Y,T,A,ECYTA
212409,E,C,Z,A,T,ECZAT
212535,E,C,Z,T,A,ECZTA
212634,E,D,A,A,T,EDAAT
212649,E,D,A,B,T,EDABT
212664,E,D,A,C,T,EDACT
212679,E,D,A,D,T,EDADT
212709,E,D,A,F,T,EDAFT
212724,E,D,A,J,T,EDAJT
212739,E,D,A,K,T,EDAKT
212754,E,D,A,Q,T,EDAQT
212760,E,D,A,T,A,EDATA
212761,E,D,A,T,B,EDATB
212762,E,D,A,T,C,EDATC
212763,E,D,A,T,D,EDATD
212764,E,D,A,T,E,EDATE
212765,E,D,A,T,F,EDATF
212766,E,D,A,T,J,EDATJ
212767,E,D,A,T,K,EDATK
212768,E,D,A,T,Q,EDATQ
212769,E,D,A,T,T,EDATT
212770,E,D,A,T,V,EDATV
212771,E,D,A,T,W,EDATW
212772,E,D,A,T,X,EDATX
212773,E,D,A,T,Y,EDATY
212774,E,D,A,T,Z,EDATZ
212784,E,D,A,V,T,EDAVT
212799,E,D,A,W,T,EDAWT
212814,E,D,A,X,T,EDAXT
212829,E,D,A,Y,T,EDAYT
212844,E,D,A,Z,T,EDAZT
212859,E,D,B,A,T,EDBAT
212985,E,D,B,T,A,EDBTA
213084,E,D,C,A,T,EDCAT
213210,E,D,C,T,A,EDCTA
213309,E,D,D,A,T,EDDAT
213435,E,D,D,T,A,EDDTA
213534,E,D,E,A,T,EDEAT
213660,E,D,E,T,A,EDETA
213759,E,D,F,A,T,EDFAT
213885,E,D,F,T,A,EDFTA
213984,E,D,J,A,T,EDJAT
214110,E,D,J,T,A,EDJTA
214209,E,D,K,A,T,EDKAT
214335,E,D,K,T,A,EDKTA
214434,E,D,Q,A,T,EDQAT
214560,E,D,Q,T,A,EDQTA
214650,E,D,T,A,A,EDTAA
214651,E,D,T,A,B,EDTAB
214652,E,D,T,A,C,EDTAC
214653,E,D,T,A,D,EDTAD
214654,E,D,T,A,E,EDTAE
214655,E,D,T,A,F,EDTAF
214656,E,D,T,A,J,EDTAJ
214657,E,D,T,A,K,EDTAK
214658,E,D,T,A,Q,EDTAQ
214659,E,D,T,A,T,EDTAT
214660,E,D,T,A,V,EDTAV
214661,E,D,T,A,W,EDTAW
214662,E,D,T,A,X,EDTAX
214663,E,D,T,A,Y,EDTAY
214664,E,D,T,A,Z,EDTAZ
214665,E,D,T,B,A,EDTBA
214680,E,D,T,C,A,EDTCA
214695,E,D,T,D,A,EDTDA
214725,E,D,T,F,A,EDTFA
214740,E,D,T,J,A,EDTJA
214755,E,D,T,K,A,EDTKA
214770,E,D,T,Q,A,EDTQA
214785,E,D,T,T,A,EDTTA
214800,E,D,T,V,A,EDTVA
214815,E,D,T,W,A,EDTWA
214830,E,D,T,X,A,EDTXA
214845,E,D,T,Y,A,EDTYA
214860,E,D,T,Z,A,EDTZA
214884,E,D,V,A,T,EDVAT
215010,E,D,V,T,A,EDVTA
215109,E,D,W,A,T,EDWAT
215235,E,D,W,T,A,EDWTA
215334,E,D,X,A,T,EDXAT
215460,E,D,X,T,A,EDXTA
215559,E,D,Y,A,T,EDYAT
215685,E,D,Y,T,A,EDYTA
215784,E,D,Z,A,T,EDZAT
215910,E,D,Z,T,A,EDZTA
216009,E,E,A,A,T,EEAAT
216024,E,E,A,B,T,EEABT
216039,E,E,A,C,T,EEACT
216054,E,E,A,D,T,EEADT
216084,E,E,A,F,T,EEAFT
216099,E,E,A,J,T,EEAJT
216114,E,E,A,K,T,EEAKT
216129,E,E,A,Q,T,EEAQT
216135,E,E,A,T,A,EEATA
216136,E,E,A,T,B,EEATB
216137,E,E,A,T,C,EEATC
216138,E,E,A,T,D,EEATD
216139,E,E,A,T,E,EEATE
216140,E,E,A,T,F,EEATF
216141,E,E,A,T,J,EEATJ
216142,E,E,A,T,K,EEATK
216143,E,E,A,T,Q,EEATQ
216144,E,E,A,T,T,EEATT
216145,E,E,A,T,V,EEATV
216146,E,E,A,T,W,EEATW
216147,E,E,A,T,X,EEATX
216148,E,E,A,T,Y,EEATY
216149,E,E,A,T,Z,EEATZ
216159,E,E,A,V,T,EEAVT
216174,E,E,A,W,T,EEAWT
216189,E,E,A,X,T,EEAXT
216204,E,E,A,Y,T,EEAYT
216219,E,E,A,Z,T,EEAZT
216234,E,E,B,A,T,EEBAT
216360,E,E,B,T,A,EEBTA
216459,E,E,C,A,T,EECAT
216585,E,E,C,T,A,EECTA
216684,E,E,D,A,T,EEDAT
216810,E,E,D,T,A,EEDTA
216909,E,E,E,A,T,EEEAT
217035,E,E,E,T,A,EEETA
217134,E,E,F,A,T,EEFAT
217260,E,E,F,T,A,EEFTA
217359,E,E,J,A,T,EEJAT
217485,E,E,J,T,A,EEJTA
217584,E,E,K,A,T,EEKAT
217710,E,E,K,T,A,EEKTA
217809,E,E,Q,A,T,EEQAT
217935,E,E,Q,T,A,EEQTA
218025,E,E,T,A,A,EETAA
218026,E,E,T,A,B,EETAB
218027,E,E,T,A,C,EETAC
218028,E,E,T,A,D,EETAD
218029,E,E,T,A,E,EETAE
218030,E,E,T,A,F,EETAF
218031,E,E,T,A,J,EETAJ
218032,E,E,T,A,K,EETAK
218033,E,E,T,A,Q,EETAQ
218034,E,E,T,A,T,EETAT
218035,E,E,T,A,V,EETAV
218036,E,E,T,A,W,EETAW
218037,E,E,T,A,X,EETAX
218038,E,E,T,A,Y,EETAY
218039,E,E,T,A,Z,EETAZ
218040,E,E,T,B,A,EETBA
218055,E,E,T,C,A,EETCA
218070,E,E,T,D,A,EETDA
218100,E,E,T,F,A,EETFA
218115,E,E,T,J,A,EETJA
218130,E,E,T,K,A,EETKA
218145,E,E,T,Q,A,EETQA
218160,E,E,T,T,A,EETTA
218175,E,E,T,V,A,EETVA
218190,E,E,T,W,A,EETWA
218205,E,E,T,X,A,EETXA
218220,E,E,T,Y,A,EETYA
218235,E,E,T,Z,A,EETZA
218259,E,E,V,A,T,EEVAT
218385,E,E,V,T,A,EEVTA
218484,E,E,W,A,T,EEWAT
218610,E,E,W,T,A,EEWTA
218709,E,E,X,A,T,EEXAT
218835,E,E,X,T,A,EEXTA
218934,E,E,Y,A,T,EEYAT
219060,E,E,Y,T,A,EEYTA
219159,E,E,Z,A,T,EEZAT
219285,E,E,Z,T,A,EEZTA
219384,E,F,A,A,T,EFAAT
219399,E,F,A,B,T,EFABT
219414,E,F,A,C,T,EFACT
219429,E,F,A,D,T,EFADT
219459,E,F,A,F,T,EFAFT
219474,E,F,A,J,T,EFAJT
219489,E,F,A,K,T,EFAKT
219504,E,F,A,Q,T,EFAQT
219510,E,F,A,T,A,EFATA
219511,E,F,A,T,B,EFATB
219512,E,F,A,T,C,EFATC
219513,E,F,A,T,D,EFATD
219514,E,F,A,T,E,EFATE
219515,E,F,A,T,F,EFATF
219516,E,F,A,T,J,EFATJ
219517,E,F,A,T,K,EFATK
219518,E,F,A,T,Q,EFATQ
219519,E,F,A,T,T,EFATT
219520,E,F,A,T,V,EFATV
219521,E,F,A,T,W,EFATW
219522,E,F,A,T,X,EFATX
219523,E,F,A,T,Y,EFATY
219524,E,F,A,T,Z,EFATZ
219534,E,F,A,V,T,EFAVT
219549,E,F,A,W,T,EFAWT
219564,E,F,A,X,T,EFAXT
219579,E,F,A,Y,T,EFAYT
219594,E,F,A,Z,T,EFAZT
219609,E,F,B,A,T,EFBAT
219735,E,F,B,T,A,EFBTA
219834,E,F,C,A,T,EFCAT
219960,E,F,C,T,A,EFCTA
220059,E,F,D,A,T,EFDAT
220185,E,F,D,T,A,EFDTA
220284,E,F,E,A,T,EFEAT
220410,E,F,E,T,A,EFETA
220509,E,F,F,A,T,EFFAT
220635,E,F,F,T,A,EFFTA
220734,E,F,J,A,T,EFJAT
220860,E,F,J,T,A,EFJTA
220959,E,F,K,A,T,EFKAT
221085,E,F,K,T,A,EFKTA
221184,E,F,Q,A,T,EFQAT
221310,E,F,Q,T,A,EFQTA
221400,E,F,T,A,A,EFTAA
221401,E,F,T,A,B,EFTAB
221402,E,F,T,A,C,EFTAC
221403,E,F,T,A,D,EFTAD
221404,E,F,T,A,E,EFTAE
221405,E,F,T,A,F,EFTAF
221406,E,F,T,A,J,EFTAJ
221407,E,F,T,A,K,EFTAK
221408,E,F,T,A,Q,EFTAQ
221409,E,F,T,A,T,EFTAT
221410,E,F,T,A,V,EFTAV
221411,E,F,T,A,W,EFTAW
221412,E,F,T,A,X,EFTAX
221413,E,F,T,A,Y,EFTAY
221414,E,F,T,A,Z,EFTAZ
221415,E,F,T,B,A,EFTBA
221430,E,F,T,C,A,EFTCA
221445,E,F,T,D,A,EFTDA
221475,E,F,T,F,A,EFTFA
221490,E,F,T,J,A,EFTJA
221505,E,F,T,K,A,EFTKA
221520,E,F,T,Q,A,EFTQA
221535,E,F,T,T,A,EFTTA
221550,E,F,T,V,A,EFTVA
221565,E,F,T,W,A,EFTWA
221580,E,F,T,X,A,EFTXA
221595,E,F,T,Y,A,EFTYA
221610,E,F,T,Z,A,EFTZA
221634,E,F,V,A,T,EFVAT
221760,E,F,V,T,A,EFVTA
221859,E,F,W,A,T,EFWAT
221985,E,F,W,T,A,EFWTA
222084,E,F,X,A,T,EFXAT
222210,E,F,X,T,A,EFXTA
222309,E,F,Y,A,T,EFYAT
222435,E,F,Y,T,A,EFYTA
222534,E,F,Z,A,T,EFZAT
222660,E,F,Z,T,A,EFZTA
222759,E,J,A,A,T,EJAAT
222774,E,J,A,B,T,EJABT
222789,E,J,A,C,T,EJACT
222804,E,J,A,D,T,EJADT
222834,E,J,A,F,T,EJAFT
222849,E,J,A,J,T,EJAJT
222864,E,J,A,K,T,EJAKT
222879,E,J,A,Q,T,EJAQT
222885,E,J,A,T,A,EJATA
222886,E,J,A,T,B,EJATB
222887,E,J,A,T,C,EJATC
222888,E,J,A,T,D,EJATD
222889,E,J,A,T,E,EJATE
222890,E,J,A,T,F,EJATF
222891,E,J,A,T,J,EJATJ
222892,E,J,A,T,K,EJATK
222893,E,J,A,T,Q,EJATQ
222894,E,J,A,T,T,EJATT
222895,E,J,A,T,V,EJATV
222896,E,J,A,T,W,EJATW
222897,E,J,A,T,X,EJATX
222898,E,J,A,T,Y,EJATY
222899,E,J,A,T,Z,EJATZ
222909,E,J,A,V,T,EJAVT
222924,E,J,A,W,T,EJAWT
222939,E,J,A,X,T,EJAXT
222954,E,J,A,Y,T,EJAYT
222969,E,J,A,Z,T,EJAZT
222984,E,J,B,A,T,EJBAT
223110,E,J,B,T,A,EJBTA
223209,E,J,C,A,T,EJCAT
223335,E,J,C,T,A,EJCTA
223434,E,J,D,A,T,EJDAT
223560,E,J,D,T,A,EJDTA
223659,E,J,E,A,T,EJEAT
223785,E,J,E,T,A,EJETA
223884,E,J,F,A,T,EJFAT
224010,E,J,F,T,A,EJFTA
224109,E,J,J,A,T,EJJAT
224235,E,J,J,T,A,EJJTA
224334,E,J,K,A,T,EJKAT
224460,E,J,K,T,A,EJKTA
224559,E,J,Q,A,T,EJQAT
224685,E,J,Q,T,A,EJQTA
224775,E,J,T,A,A,EJTAA
224776,E,J,T,A,B,EJTAB
224777,E,J,T,A,C,EJTAC
224778,E,J,T,A,D,EJTAD
224779,E,J,T,A,E,EJTAE
224780,E,J,T,A,F,EJTAF
224781,E,J,T,A,J,EJTAJ
224782,E,J,T,A,K,EJTAK
224783,E,J,T,A,Q,EJTAQ
224784,E,J,T,A,T,EJTAT
224785,E,J,T,A,V,EJTAV
224786,E,J,T,A,W,EJTAW
224787,E,J,T,A,X,EJTAX
224788,E,J,T,A,Y,EJTAY
224789,E,J,T,A,Z,EJTAZ
224790,E,J,T,B,A,EJTBA
224805,E,J,T,C,A,EJTCA
224820,E,J,T,D,A,EJTDA
224850,E,J,T,F,A,EJTFA
224865,E,J,T,J,A,EJTJA
224880,E,J,T,K,A,EJTKA
224895,E,J,T,Q,A,EJTQA
224910,E,J,T,T,A,EJTTA
224925,E,J,T,V,A,EJTVA
224940,E,J,T,W,A,EJTWA
224955,E,J,T,X,A,EJTXA
224970,E,J,T,Y,A,EJTYA
224985,E,J,T,Z,A,EJTZA
225009,E,J,V,A,T,EJVAT
225135,E,J,V,T,A,EJVTA
225234,E,J,W,A,T,EJWAT
225360,E,J,W,T,A,EJWTA
225459,E,J,X,A,T,EJXAT
225585,E,J,X,T,A,EJXTA
225684,E,J,Y,A,T,EJYAT
225810,E,J,Y,T,A,EJYTA
225909,E,J,Z,A,T,EJZAT
226035,E,J,Z,T,A,EJZTA
226134,E,K,A,A,T,EKAAT
226149,E,K,A,B,T,EKABT
226164,E,K,A,C,T,EKACT
226179,E,K,A,D,T,EKADT
226209,E,K,A,F,T,EKAFT
226224,E,K,A,J,T,EKAJT
226239,E,K,A,K,T,EKAKT
226254,E,K,A,Q,T,EKAQT
226260,E,K,A,T,A,EKATA
226261,E,K,A,T,B,EKATB
226262,E,K,A,T,C,EKATC
226263,E,K,A,T,D,EKATD
226264,E,K,A,T,E,EKATE
226265,E,K,A,T,F,EKATF
226266,E,K,A,T,J,EKATJ
226267,E,K,A,T,K,EKATK
226268,E,K,A,T,Q,EKATQ
226269,E,K,A,T,T,EKATT
226270,E,K,A,T,V,EKATV
226271,E,K,A,T,W,EKATW
226272,E,K,A,T,X,EKATX
226273,E,K,A,T,Y,EKATY
226274,E,K,A,T,Z,EKATZ
226284,E,K,A,V,T,EKAVT
226299,E,K,A,W,T,EKAWT
226314,E,K,A,X,T,EKAXT
226329,E,K,A,Y,T,EKAYT
226344,E,K,A,Z,T,EKAZT
226359,E,K,B,A,T,EKBAT
226485,E,K,B,T,A,EKBTA
226584,E,K,C,A,T,EKCAT
226710,E,K,C,T,A,EKCTA
226809,E,K,D,A,T,EKDAT
226935,E,K,D,T,A,EKDTA
227034,E,K,E,A,T,EKEAT
227160,E,K,E,T,A,EKETA
227259,E,K,F,A,T,EKFAT
227385,E,K,F,T,A,EKFTA
227484,E,K,J,A,T,EKJAT
227610,E,K,J,T,A,EKJTA
227709,E,K,K,A,T,EKKAT
227835,E,K,K,T,A,EKKTA
227934,E,K,Q,A,T,EKQAT
228060,E,K,Q,T,A,EKQTA
228150,E,K,T,A,A,EKTAA
228151,E,K,T,A,B,EKTAB
228152,E,K,T,A,C,EKTAC
228153,E,K,T,A,D,EKTAD
228154,E,K,T,A,E,EKTAE
228155,E,K,T,A,F,EKTAF
228156,E,K,T,A,J,EKTAJ
228157,E,K,T,A,K,EKTAK
228158,E,K,T,A,Q,EKTAQ
228159,E,K,T,A,T,EKTAT
